NBR_amp,NBR_mean,NBR_pha,NDMI_amp,NDMI_mean,NDMI_pha,NDVI_amp,NDVI_mean,NDVI_pha,RATIO_mean,RATIO_std,RATIO_wetdry,RVI_mean,VH_amp,VH_mean,VH_pha,VH_wetdry,VV_mean,VV_wetdry,aspect_cos,cls,dewdep,dewp_mean,elev,precip_dry,precip_mm,precip_wet,reNDVI_amp,reNDVI_mean,reNDVI_pha,slope,soilm_dry,soilm_mean,soilm_wet,soilm_wetdry,temp_mean,lon,lat,blk
0.1162277460098266,0.6729313135147095,2.5151820182800293,0.1451498568058014,0.4211417138576507,2.20931077003479,0.0809758305549621,0.823652446269989,2.917463541030884,-5.403555393218994,2.936692476272583,0.5464989542961121,2.3006105422973637,1.4969501495361328,-20.508729934692383,-1.6091848611831665,1.582302451133728,-15.105175018310549,1.0358035564422607,-0.7332350015640259,1,4.0019636154174805,19.990583419799805,448.0,43.53074645996094,145.16754150390625,246.8043365478516,0.1267627030611038,0.6397327184677124,2.2770838737487797,31.216463088989254,0.2452889084815979,0.2783414721488952,0.3113940060138702,0.0661051124334335,23.9925479888916,120.76798,22.24507,1207_247
0.0505742840468883,0.5848342180252075,-2.64224910736084,0.0353373140096664,0.329160064458847,-2.882704496383667,0.046679101884365,0.8078425526618958,-2.813473463058472,-6.445899486541748,2.4625532627105717,0.5587577819824219,2.582818984985352,0.4780291318893432,-14.416812896728516,-1.5722298622131348,0.6136360764503479,-7.970913410186768,0.0548782646656036,0.932484209537506,1,3.208843946456909,18.59105491638184,591.0,83.44465637207031,194.07162475585935,304.6986083984375,0.0401594042778015,0.5816429853439331,-2.8369622230529785,21.251123428344727,0.4150266051292419,0.4219680726528168,0.4289095103740692,0.0138829052448272,21.799898147583008,120.92604,22.48228,1209_249
0.0928093343973159,0.4964137673377991,-2.384037971496582,0.08726367354393,0.1873191893100738,-2.2193920612335205,0.0949940234422683,0.7519458532333374,-2.488259792327881,-5.915504455566406,2.562821388244629,0.1237294673919677,2.6314291954040527,0.7555304765701294,-12.42385196685791,-1.7027428150177002,1.0396584272384644,-6.508347988128662,0.9159289002418518,-0.1748785823583603,1,3.0848193168640137,18.56361389160156,157.0,60.95082092285156,226.845703125,392.7406005859375,0.0826406925916671,0.4762531816959381,-2.4470019340515137,9.237359046936035,0.338410347700119,0.3812448382377624,0.4240793585777282,0.0856690034270286,21.6484317779541,120.49805,23.35766,1204_259
0.0336600355803966,0.2328819036483764,-2.9335036277771,0.0155032388865947,0.0440071932971477,-2.871191501617432,0.0569965578615665,0.3897458016872406,-3.013943910598755,-8.243446350097656,2.886406898498535,-0.0807929709553718,2.8770511150360107,0.9001209139823914,-13.722893714904783,-2.7213268280029297,0.754081130027771,-5.479447364807129,0.8348740935325623,-0.844717264175415,1,3.972468376159668,20.361831665039062,28.0,49.04265594482422,163.001708984375,276.96075439453125,0.0294916927814483,0.2575822174549103,-2.894126415252685,11.82958984375,0.2429887056350708,0.2938059866428375,0.3446232676506042,0.1016345545649528,24.33429908752441,120.32722,22.81468,1203_253
0.0092015359550714,0.5865065455436707,-2.459160804748535,0.0175122953951358,0.3057109713554382,-2.2565412521362305,0.0167086776345968,0.8077399134635925,1.244312405586243,-6.368391990661621,2.4843544960021973,-0.5525648593902588,2.5274105072021484,0.205686405301094,-15.423982620239258,-1.2685738801956177,-0.0658517852425575,-9.055590629577637,0.4867130815982818,0.9955571293830872,1,3.423597812652588,17.446706771850586,644.0,56.80278396606445,176.8909912109375,296.97918701171875,0.0146540068089962,0.5800437331199646,2.6062936782836914,26.61894989013672,0.3081825673580169,0.345310240983963,0.382437914609909,0.0742553547024726,20.870304107666016,120.68759,22.47134,1206_249
0.0378899574279785,0.0112941348925232,3.0065853595733643,0.0302626527845859,-0.0467204302549362,3.1130311489105225,0.0313432626426219,0.1219358593225479,2.636850357055664,-2.015515089035034,2.443223714828491,0.5382934212684631,2.3494656085968018,0.1994107961654663,-6.649941921234131,-1.4352911710739136,0.0596054345369339,-4.634427070617676,-0.4786880016326904,-0.4480736255645752,1,3.906311511993408,19.92314720153809,38.0,42.44860458374024,166.03390502929688,289.61920166015625,0.0282791126519441,0.0415807552635669,-2.8998169898986816,1.0056227445602417,0.2380600571632385,0.2970779836177826,0.3560959100723266,0.1180358603596687,23.829458236694336,120.37545,22.74869,1203_252
0.198843240737915,0.4039070308208465,-2.614668846130371,0.1553807556629181,0.1289596706628799,-2.493037700653076,0.2037690132856369,0.6621320843696594,-2.6154980659484863,-5.633996963500977,2.4900848865509038,-0.3306664228439331,2.633806705474853,0.2940676808357239,-11.9453706741333,-2.277968168258667,0.4644175171852112,-6.311374187469482,0.7950839400291443,-0.8571674227714539,1,3.475185871124268,19.071674346923828,89.0,57.33665466308594,184.8936004638672,312.4505310058594,0.1843675225973129,0.4272928535938263,-2.551992416381836,14.828017234802246,0.3225462734699249,0.3646931648254394,0.406840056180954,0.0842937901616096,22.546859741210938,120.44867,23.23036,1204_258
0.3048539161682129,0.3131698668003082,-2.7732388973236084,0.2421259582042694,0.0509979054331779,-2.715298891067505,0.2606354653835296,0.6016018986701965,-2.93561053276062,-5.3569159507751465,2.365175724029541,-0.0967859625816345,2.462747812271118,1.116181492805481,-14.445655822753906,-2.6076626777648926,1.298872947692871,-9.088740348815918,1.3956588506698608,-0.7534101009368896,1,3.722911834716797,19.798412322998047,113.0,46.478851318359375,172.9737091064453,299.46856689453125,0.2057830393314361,0.4061313271522522,-2.90492844581604,2.214771270751953,0.2464741617441177,0.3014064729213714,0.3563387989997864,0.109864629805088,23.52132225036621,120.43738,22.81477,1204_253
0.0411294251680374,0.53292316198349,-2.731834888458252,0.0427141487598419,0.2547207176685333,-2.8738138675689697,0.022574994713068,0.7584811449050903,-2.5792076587677,-5.956296920776367,3.0334041118621826,-0.5764919519424438,2.3443078994750977,0.692695677280426,-20.465898513793945,-0.3320885300636291,-0.1818912625312805,-14.509600639343262,0.3946006596088409,0.0644726231694221,1,2.89008903503418,14.973302841186523,1086.0,58.91925048828125,236.7748870849609,414.6305236816406,0.0336823984980583,0.5488916635513306,2.806541919708252,37.81915664672852,0.300826221704483,0.3498997986316681,0.3989733755588531,0.0981471464037895,17.863391876220703,120.71677,23.52079,1207_261
0.1734219491481781,0.3762648999691009,-2.9756321907043457,0.1404846906661987,0.1181387603282928,-2.8565492630004883,0.1317293643951416,0.7117559313774109,3.1269078254699707,-6.313451766967773,2.607588768005371,-0.0333546474575996,2.4781241416931152,0.4542836844921112,-16.512474060058594,-0.8604031801223755,0.2841753363609314,-10.199021339416504,0.3175299763679504,-0.0174222495406866,1,3.536424160003662,19.509281158447266,102.0,49.74431610107422,177.6247100830078,305.5050964355469,0.1238688230514526,0.4343442022800445,-3.0911521911621094,10.796290397644045,0.2678819298744201,0.3204320669174194,0.3729822337627411,0.1051002889871597,23.045703887939453,120.411,22.9313,1204_254
