ptid,cls,NDRE_fstd1,NDRE_fstd2,NDRE_fstd4,NDVI_fstd2,NDVI_fstd4,glcm2_contrast,glcm2_ent,glcm2_idm,glcm2_var,glcm4_contrast,glcm4_ent,VH,VH_fstd2,L_HH,L_HV,L_HHHV,L_HV_fstd2
571,3,0.01804848758496157,0.021503993245110556,0.031625136290613566,0.01474587444394316,0.0247806534120979,6.78125,3.114615635540803,0.369612556561086,4.595996093747999,8.770399305555554,4.130431609497056,-12.409235469757707,0.9860747094005039,-4.079802304684705,-9.8416812634009,5.761878958716196,1.5135070735718068
572,3,0.01787686069956132,0.01898516687624555,0.025985414728580424,0.014115123960927123,0.02523001126083077,5.025,3.2610169303470493,0.4016119909502262,4.389765624996471,9.533854166666664,4.04609426450978,-14.190488883377917,1.260504298005267,-8.199065518970116,-14.273565997205338,6.0745004782352225,2.516778458640417
573,3,0.016287537872903823,0.012617151420176099,0.015740156704792917,0.014875586866627724,0.015587808513998512,3.8687500000000004,2.848229534992381,0.4732164149443562,2.255585937497017,4.572916666666666,3.5585818902710677,-10.085980857829673,0.7137395718926715,-8.738593482887211,-13.948938735421493,5.210345252534282,1.392393999685361
574,3,0.008989739226707247,0.014268852802738765,0.01594097787714827,0.008908478044930255,0.010960215521982513,5.15625,2.8595485471993083,0.38550056561085966,2.4786523437460346,3.7300347222222223,3.4823918329768695,-15.772119041402608,1.345300844458282,-2.1634647472491224,-7.856636155714554,5.693171408465432,3.3847546068250858
575,3,0.007056007832029928,0.0743554866028614,0.15291471651415778,0.10749843129909549,0.19985459557098734,161.175,3.133748853421295,0.26713341429693244,131.9333984374971,162.85677083333337,4.461083529457622,-15.420761921040409,1.4922430174367367,-3.783927501764609,-11.91263998019825,8.128712478433641,1.8146348433328647
576,3,0.01311000315274013,0.01506059143798397,0.013253700281209528,0.00770494385483645,0.009587234264943472,2.140625,2.7225542615365836,0.5409375,1.6546386718719077,3.592881944444444,3.471620132287407,-16.760030112465206,0.9708052849491114,-9.127219476769042,-13.1839809597829,4.056761483013858,1.2462989170870373
577,3,0.009504768097168537,0.0174606571375623,0.01897887035178118,0.015052059229089273,0.020798545942805145,3.9468750000000004,2.917406519792284,0.3836213235294118,2.892724609377183,14.778211805555554,3.799851395672016,-12.984670872566515,1.8185399356329286,-7.959031043611219,-18.820429654474935,10.861398610863716,2.938406070207042
578,3,0.06288008481212183,0.12058535660539978,0.14161161072099326,0.15277951979865093,0.18983531226514438,144.36875,3.4733356013728405,0.13061365733289326,177.63763671874858,118.74305555555554,4.596314678799612,-15.829636187060128,1.6394099124142483,-3.5392911862613374,-14.125355171968067,10.58606398570673,3.9092958663217208
579,3,0.05421773314682375,0.08931891091466257,0.11470880288700644,0.10564549455881493,0.1339561341617032,95.73749999999998,3.3282079104431017,0.2509654151474646,92.05458984374127,84.28298611111113,4.466414278997039,-10.648944202969368,0.745910692519735,-5.126983660280729,-13.02276622014233,7.895782559861601,1.6721351338836803
580,3,0.007523226998081251,0.033458124397184874,0.04213729149148052,0.045352546342407686,0.05504177452865249,19.640625,3.0020639126584268,0.3547027329717084,12.308857421877292,19.769965277777775,4.237115022196448,-16.066136895793818,1.784572981212073,-6.448737774905524,-8.772292418030972,2.3235546431254477,3.5636102433024806
581,3,0.011907336092528946,0.014743557629502833,0.023412390381477445,0.015186281264039305,0.03479241345981153,3.0843750000000005,2.810259528086548,0.4659007352941177,1.9893261718725626,15.040364583333334,3.9413145724620677,-16.425411472216467,0.8270015803360417,-11.268253906564894,-14.363079086025493,3.0948251794605994,1.9265293063798437
582,3,0.014794509868486327,0.014421573169572622,0.013021409671679331,0.008966432780835441,0.011277966796435283,2.3375,2.6196017064532557,0.5693382352941176,1.5474609375023647,2.7990451388888893,3.24288268192739,-7.976573635506392,1.5654230702897602,-7.652429517716399,-11.716150787476039,4.06372126975964,1.8454935956060456
583,3,0.007950229152549181,0.011269250060096943,0.021462792671341446,0.018222792349847344,0.025167793447605103,1.421875,2.451913047014595,0.6190625,1.4819042968765643,3.9058159722222228,3.696519604777642,-14.980216038066668,0.8744515206800464,-8.402131920735243,-19.766651751245277,11.364519830510034,2.961461312326524
584,3,0.010067295688749565,0.01169788803753083,0.013325770196567995,0.016097778386878425,0.01458110990282437,2.6125,2.7495244558289382,0.5205147058823529,1.5629492187426877,2.2513020833333335,3.041495242528905,-19.282048756293552,1.4953508490072873,-4.068989788602892,-9.707160488877491,5.6381707002746,1.799941086740171
585,3,0.012291868053190883,0.013216743672593862,0.034732709908068815,0.007226598363229374,0.02679676251781155,8.0625,2.9976047018420053,0.4492564743333436,5.853808593745271,14.608072916666666,3.416928199825219,-16.950829303553213,0.7951963627763626,-2.540715869640138,-3.8163091453761666,1.2755932757360284,1.8685067966304287
586,3,0.012277106121157157,0.020492853345141337,0.07401932987501686,0.018360240747383745,0.10362104691424946,19.70625,3.2545610225086077,0.3841342117067718,10.84277343749909,83.13585069444444,4.587149402166551,-13.835415088459362,0.6355014775858279,3.7139710299644406,-11.216652189079042,14.930623219043483,1.4181407395969035
587,3,0.0647321572434563,0.05117119079843276,0.10100175775642808,0.06231180423437718,0.14108837809281022,64.90625,3.5057845284822804,0.1163585487764347,28.905449218756075,95.74869791666667,4.6998289297744975,-15.119550250957365,1.7384426995789521,-11.308852789486508,-16.171309508437204,4.862456718950696,3.2143878688412353
588,3,0.010783850896904661,0.01231021451690189,0.019469874778632622,0.008729176344880775,0.008542756389508143,3.8843750000000004,2.8558592184691265,0.4466699660633484,2.127099609371726,5.9019097222222205,3.764508066562945,-4.872752617581505,0.8353269494009892,-1.5505903539221464,-5.924819338504619,4.374228984582473,3.16439513979387
589,3,0.008145500138119327,0.02685215105823614,0.03839650190253354,0.018660522716025765,0.03717518330664092,5.940625000000001,3.0773882980214924,0.4243103751375811,7.771083984375764,30.276909722222218,4.3488949845014195,-11.181051943973909,1.631422807240236,0.44388256933861214,-10.980542086265032,11.424424655603644,1.5893885806603174
590,3,0.012227139414732236,0.021967555185006454,0.0556375672362352,0.026330566904090524,0.08181834261727075,25.028125000000003,2.8289737181353867,0.3606047931484524,21.634873046874418,24.413194444444446,4.073276869068092,-13.370499996474203,1.484862500392697,6.091714597350844,7.62344495965246,-1.5317303623016159,5.178025061567519
591,3,0.004908056370862913,0.021884238797879384,0.06271792939989165,0.02254191771767211,0.08046198841567742,10.08125,3.270169857614727,0.3117510242142595,11.151308593747672,39.741319444444436,4.4986051518570385,-8.734271562695586,1.1323162949965935,-4.194652171079753,-10.863777061620723,6.669124890540971,1.6428095807952467
592,3,0.06062471891997857,0.06259691824386969,0.07452575527305755,0.08964985099513749,0.10468963530774311,75.6125,3.4733356013728405,0.1381202171004638,42.917871093750364,115.91145833333331,4.668591251009325,-12.732170215805441,0.8727257637420098,-7.350547516674283,-14.324603321502678,6.974055804828396,3.224660265925719
593,3,0.02253264062854354,0.03148285019192215,0.051471018636297966,0.03436238795067859,0.061587100484232736,17.768749999999997,3.438635895365536,0.2383678081476227,11.887421874997017,21.98394097222222,4.398509227367929,-11.533010153937262,0.6407645548900311,-4.928434126738921,-10.377214994863778,5.448780868124857,1.1994915377886897
594,3,0.013916042825229867,0.024125593299941663,0.021505710849741632,0.028012060111532674,0.02364600231388531,6.6625,3.1917022122910548,0.3837720129631894,5.130527343747417,6.744357638888889,3.8693000713821366,-8.583277843840404,1.364963568814557,-5.973609747025094,-10.795316493312214,4.82170674628712,3.0383293388903034
595,3,0.018724804024382043,0.05258747078256424,0.0744442919475499,0.06644464410258046,0.09665584306553406,31.796875000000004,3.269723617083357,0.28859629385183333,29.283896484374964,37.44618055555556,4.290487293157771,-15.421908947573922,0.5229682407731151,-9.856969961980667,-12.465462653707291,2.6084926917266245,2.501243868018063
596,3,0.01622812188332345,0.015608244603926963,0.02278899668946866,0.011818302977903586,0.016153187125489507,6.315625,3.2393560809545514,0.36124231839305365,4.552138671878311,8.208333333333332,4.085948973696308,-15.7861591009295,1.3346357707544199,-5.081609093799685,-12.577238325919268,7.495629232119583,2.6589161869828413
597,3,0.02803732326709343,0.05554722764285054,0.04622726351473353,0.08190769977474781,0.07148747574001818,37.31875,3.0552388611183154,0.3167295026531013,27.11976562500331,23.809895833333332,4.0907571253777455,-17.033109067217175,1.161026064832439,-10.574396648991694,-12.066679498596315,1.4922828496046208,1.6471162275432645
598,3,0.009025797999416007,0.01219202383847722,0.012929663294836042,0.004610392114831745,0.006809564855125577,2.6000000000000005,2.7627750473402815,0.5377941176470589,2.3178710937490905,5.945746527777779,3.2123509954882956,-13.97725582113425,2.3836657069456524,-6.51097459926774,-6.8777577966181696,0.3667831973504292,2.028439620412174
599,3,0.011511157374670565,0.0171600090596531,0.023335940052798893,0.005641065620781991,0.01521626111096649,4.481250000000001,3.0882187227177416,0.43107840589458235,3.3654687500002183,6.96267361111111,3.8689753425935547,-14.534159445033252,1.6088255251344952,-4.284817925093762,-5.963829715435253,1.679011790341491,3.527541968037866
600,3,0.13216936311779037,0.1815549603464234,0.1733081222017851,0.23114090293828382,0.21960713619366753,198.65625,3.5513146591858344,0.08394052864196194,317.8823046874968,149.23958333333331,4.705772091482136,-14.880067337258012,1.725340260663989,-1.0043160679284426,-6.494074711380804,5.489758643452362,3.2779890463586754
601,3,0.010244782615334116,0.011043697253732412,0.011822298353098304,0.005240008904726978,0.006375312989174289,2.1125000000000003,2.62030202886047,0.5587500000000001,1.4116796875023283,2.153645833333333,2.9988926933017965,-12.658652366903667,1.3651394654114672,-1.2372782259889732,-9.201397919635639,7.964119693646666,2.203054092891866
602,3,0.03286752690756778,0.06506612024579932,0.11607855778065578,0.06196134733478912,0.14374688406948488,67.5,3.4993286206438388,0.19299148291518942,68.81998046875015,55.04210069444445,4.581812134686368,-17.82257018783053,0.7135747104300731,-8.603434274913312,-12.10128468236995,3.4978504074566388,4.1596173516468
603,3,0.02090934089892224,0.02196214942527329,0.029766207097099935,0.02410537433899091,0.024444111262712755,6.4625,3.2176952315620526,0.35501635685459215,4.913808593743852,13.58420138888889,4.217739696845241,-17.034683675485038,2.4046190322738856,-4.436181039224863,-3.464749534650778,-0.9714315045740847,3.3552752195739957
604,3,0.00840782931644391,0.015539606398424242,0.015781296902772645,0.012720195007308385,0.013491823416848027,3.803125,2.8417312801746313,0.4997676027271616,2.0590136718701615,3.21875,3.365209268853319,-13.862441560552446,0.40529386742050805,-7.198521031473902,-8.691633548098878,1.4931125166249757,1.7743791369813795
605,3,0.018831317371658034,0.03255153499304997,0.12676742983715486,0.05243010416446705,0.20345420889121418,76.98125,3.429929208629229,0.21554538700031492,50.93281250000382,179.04253472222223,4.633668204733162,-16.18660511594951,0.8408654867272164,-10.356930329787346,-15.818475478814747,5.461545149027401,2.427064081199335
606,3,0.014803158741241865,0.013443690597849558,0.012971022503592852,0.008827661442670684,0.011649503375976688,3.2625,2.784351202774164,0.48933823529411763,1.826367187498363,2.7131076388888893,3.081360813647882,-16.439250798275026,1.410735756522597,-8.858821187448072,-11.56349501918342,2.7046738317353487,2.9382308112087694
607,3,0.018911069565409815,0.06389504422360935,0.1493362480270369,0.0627983417223599,0.20231459111998235,82.040625,3.157491093794429,0.3809515973934302,50.151318359367906,119.02256944444443,4.531108188995593,-13.119547832459995,0.9268527779410562,-7.240877534321356,-12.937811266572623,5.696933732251267,1.6356513363531544
608,3,0.01485811902676797,0.02475530416407282,0.026770465414120332,0.029496286948499265,0.030160700008376465,7.409375,3.2176105376034383,0.28788037330316746,4.47850585937249,6.976996527777779,3.9801751920930437,-13.505912575818233,2.098589201542085,-7.850561044686643,-11.533283198678646,3.682722153992003,2.8821607598124244
609,3,0.02536225347474696,0.06674075231953315,0.10615305960087401,0.08040802001006903,0.13458958836718743,118.61875,3.3785164515565267,0.19162399966648902,82.00302734374964,120.14843749999999,4.640600890827541,-13.732177699941309,0.5555992417616126,-11.19654336807372,-14.604188277872737,3.407644909799018,3.7705120090281494
610,3,0.03147855046615441,0.042579603528369404,0.060757539895208434,0.05045280530951924,0.08972123331760204,28.996875000000003,3.345536589957101,0.29708164333134474,19.99815429686896,30.057725694444446,4.414306537479078,-15.164224610331571,1.0356829506893224,-7.2154388546533,-15.277157821383625,8.061718966730325,3.218653663019705
611,3,0.010370076640515091,0.013272135420470507,0.011574665754715021,0.012655976285026828,0.011701107010851464,2.6375,2.0640841097257105,0.6258766968325792,1.359179687501637,2.676649305555556,2.9425715447306313,-18.359916700068254,1.9126758837362645,-14.053737823528635,-15.864190792965672,1.810452969437037,2.4320365871052223
612,3,0.01911151516982494,0.07138454748681883,0.15525227715363912,0.07387773864758465,0.19517573922510678,118.09062500000002,3.2567271074478574,0.24238947449779297,81.9508886718686,106.74305555555556,4.6366749784793235,-13.753951597822212,1.7065965737635302,-12.396006035938356,-17.066696194769378,4.670690158831022,2.2740888086162014
613,3,0.01671647940614685,0.014518027891088473,0.015117654548934038,0.014366627501143597,0.021216407780900757,3.5749999999999997,2.7432454321336337,0.5133427601809954,2.6503710937486176,3.2547743055555554,3.3652390149141085,-14.668136621402347,0.44914609454050075,-9.158932699318385,-12.337274234427213,3.178341535108828,1.3392588398131444
614,3,0.02107775140728838,0.026627089021360052,0.03266088337620983,0.03337122833677331,0.04212784472974995,8.284375,3.2631830152862995,0.331433326709062,8.788779296874054,10.174045138888886,4.016857105802536,-11.36006662234801,0.8387118866444323,-1.7649206438813394,-6.846593975390334,5.081673331508995,1.8643843445173147
615,3,0.012198865342410126,0.02886945218792743,0.045516903879150264,0.0414051274416504,0.07298709905431552,21.209375000000005,3.0860102907991847,0.3621504110560545,14.569560546876346,22.20442708333333,4.198331859918832,-16.189079024107237,1.0405260519803636,-6.435827710641092,-14.147269484355363,7.71144177371427,2.790704638030513
616,3,0.018750996504127176,0.04151670981156339,0.06575402827526479,0.04961110458621421,0.0720277942228501,19.715625,3.1055050552524324,0.37937242452271114,13.063818359374636,38.82335069444444,4.253284199417074,-18.538335669776437,0.9470602588857067,-8.173815822008606,-14.710561007413943,6.536745185405337,2.002896389082862
617,3,0.016998858597574086,0.016866709525084064,0.06250283774617099,0.012935758841422668,0.08982275334728518,12.4125,2.972885286447515,0.3995538481102775,7.198730468746362,40.51953124999999,4.1002635017483176,-9.548791326963022,0.9562215817960963,-8.366613363427277,-13.6123972830015,5.245783919574222,1.1814971157880219
618,3,0.009430976506595225,0.01262916120805004,0.019940002293572828,0.008656801284266215,0.01777005801250399,2.44375,2.8156535669450187,0.5691883484162896,3.1721679687470896,3.1723090277777786,3.5466841662635558,-18.637890124563977,1.9049277602831542,-10.620221592701327,-10.982719273803212,0.3624976811018854,2.195033829577784
619,3,0.029868812698052135,0.051079609782525986,0.09636624644138421,0.05735638018577854,0.13110656455586395,34.559375,3.2957166363543546,0.27649465507138105,38.644560546872526,74.63758680555556,4.487932486969183,-13.97629208916213,1.0888993584501925,-7.8051326480455,-12.09138341069297,4.2862507626474695,3.2245466012418107
620,3,0.02494614281913602,0.035347352299326715,0.07406566240899301,0.0408785658096431,0.11619352346978844,24.15,3.3064623670919886,0.2570154094654177,14.597812499994689,49.21961805555557,4.621308350726689,-13.7446172254791,1.1837606974149597,-2.761827733016929,-9.113161792716383,6.351334059699454,2.126254511451129
621,3,0.031127742795588154,0.043992339465009495,0.05374138189240713,0.06767995360107085,0.07057976215152041,32.46875,3.2957166363543537,0.1705525663824993,24.609960937500546,42.634982638888886,4.560576086127479,-14.097437456149795,1.127474838959927,-10.312470118232653,-14.913590655565386,4.601120537332733,1.4362653947319468
622,3,0.005719689336810799,0.01166575674001573,0.014128573129463059,0.00791455494167037,0.00759236559033097,2.6343750000000004,2.635364795197015,0.48134191176470587,1.1893261718714712,2.4149305555555554,3.252613926123796,-17.292937478498654,1.109874963361464,-10.651605065256476,-9.795975972386373,-0.8556290928701031,1.757046494088125
623,3,0.011980905037040235,0.025534994829833162,0.04311921206054167,0.0273211494182111,0.04629120127963976,8.359375,2.908391325780698,0.4769042434347765,8.004248046874636,20.299479166666664,4.043431977170904,-17.31458917947453,1.6951395765607644,-2.5423637333593803,-7.903862892911533,5.361499159552153,2.883327432856946
624,3,0.04918344218755099,0.06649815082348506,0.06714866003243515,0.09739157915494402,0.08648594915960066,78.746875,3.4629937641872695,0.11577555895437486,52.16772460937682,74.39626736111111,4.663801255021719,-16.593492557028966,1.1798353578009202,-6.664571753333078,-13.139208233646968,6.47463648031389,2.196040947372628
625,3,0.005164564976913005,0.016123902530876085,0.022903748503289578,0.012140724002072358,0.019310554986836134,4.684375,2.827827155196801,0.4005613687782805,2.7193261718784925,4.694010416666667,3.7591427666877157,-12.14469544416731,1.0006550047000684,-3.3972044450849097,-13.749045423946711,10.351840978861802,1.6348391668524969
626,3,0.014385382297880474,0.017212339913704057,0.026102717737939072,0.011474759058822483,0.020350636766088323,7.4750000000000005,3.2393984279338586,0.3275244588479883,4.641699218748727,8.246961805555555,4.1042431966705175,-7.28468546677361,1.7277594783012904,-9.29412437226432,-13.431556245198394,4.137431872934073,0.9992629684761634
627,3,0.01567735484352208,0.02725838949462168,0.03414276891713051,0.0163035102405267,0.027030071075398843,12.865625000000001,3.330289301423737,0.25548853398288474,9.414833984374127,14.756076388888888,4.207545866309471,-17.593813966782033,1.7507653666738003,-10.524679997321385,-12.049428470804358,1.5247484734829726,1.9610536952320192
628,3,0.03814551933057809,0.07721942652395239,0.0968276279945571,0.07720935713162602,0.11529702293095939,89.246875,3.4733356013728405,0.18209722531740657,95.81018554687125,75.34375,4.481364108901023,-19.086853281390088,1.197305585202829,-9.37698500135157,-15.604554228060735,6.227569226709164,1.885800366055073
629,3,0.005872748790847207,0.012512772316649538,0.01638003840303288,0.031856720984269504,0.03274277800869246,1.6187500000000001,2.658341595445328,0.546875,1.3203124999972715,3.953993055555556,3.3970186021710935,-13.33991424683982,1.3179128910505065,-9.111406180858339,-14.707217065259826,5.595810884401487,1.8349801108344999
630,3,0.010203323124031206,0.016111002991211952,0.07126566083698649,0.018879833643649268,0.08902486725967182,11.7375,3.1743735327770564,0.3807992865469382,8.081230468750618,48.06163194444445,4.209146636425202,-10.720136900886056,2.5088799785702216,-5.8485259170500825,-13.731099364591444,7.882573447541361,2.3718180018368247
631,3,0.010900572562326879,0.01317299293412535,0.012448319704557766,0.014138336200458547,0.013282290202051098,1.56875,2.615311883554064,0.6109191176470589,1.9148046874997817,2.3875868055555554,3.193169480128251,-14.652588967431084,1.415945106686208,-10.737969660661747,-19.215810208353872,8.477840547692125,2.23203546960575
632,3,0.009620306911028817,0.015027425005911076,0.02886481482127047,0.018325274476230894,0.025845425590858666,5.228125,2.92489264194956,0.36846578054298645,2.6204980468692156,9.405381944444443,4.0703243490459,-9.345036128203317,3.3245718048299695,-1.5933308829387443,-5.828053100106146,4.234722217167402,2.028401336753287
633,3,0.0398219946226454,0.05435893821297253,0.0844787660053084,0.06970605126074197,0.11881581866213044,59.31875,3.414851308013095,0.1615170649168501,27.315761718748945,79.06857638888889,4.661185034323755,-16.432503373417855,1.0488858953705835,3.742393600057298,-17.73201337331996,21.474406973377256,2.8855747615912573
634,3,0.004372600114688746,0.0354983977251099,0.0712636709057906,0.04997286504809489,0.0891638400484591,14.925,2.8476788840285856,0.4393842204524525,7.8102148437519645,45.549479166666664,4.348150994324117,-15.942671796196079,0.567036558946818,-3.9055041804187454,-9.425991300033914,5.520487119615169,2.626926691482145
635,3,0.05101678161744453,0.05925851772144521,0.052463871411094785,0.06968479651558146,0.05526694978924805,27.843750000000004,3.263225362265606,0.29229112715789385,30.398242187499818,18.377604166666664,4.201900831031444,-14.022679233281988,0.8154556831218732,-5.89567610533274,-8.398896952490006,2.503220847157266,2.2923541377553005
636,3,0.005699450294526898,0.014133938086510561,0.04726665642686182,0.006599786839850575,0.046489519809469096,11.834375000000001,2.7353001273712008,0.48409199564840366,8.641357421871362,17.635850694444443,3.9212117940754285,-10.896555367171365,1.1450577051802011,-14.869196391320898,-18.045443341805537,3.1762469504846393,1.7617544494421962
637,3,0.009963045394651874,0.04651989392588924,0.05199156190592011,0.0697743437567227,0.07649749485461488,35.40625000000001,3.47550168631209,0.17872874579666675,21.630859375,32.19661458333334,4.549059508361619,-11.335634064480159,1.745250171201288,-6.206668862351336,-14.38560224273435,8.178933380383015,2.5473661774743923
638,3,0.05168383233408335,0.06067074002543632,0.061582725963492776,0.06505870738193527,0.07445308314527893,29.00625,3.423515647770094,0.24625080691264298,41.69218749999709,16.76779513888889,4.4801649323457715,-16.56411333804045,1.0529070266982095,-4.442331793385861,-9.866539082302992,5.424207288917131,2.014808094376964
639,3,0.008032264696207011,0.013575162763844144,0.024689374767672457,0.014689913876469184,0.028286679424518547,4.6,3.0756684536136136,0.42790158371040726,3.264511718749418,7.374131944444444,3.97488270179143,-15.906538888439036,1.505608880995286,-7.201338381364991,-15.146060934806684,7.944722553441693,2.1734120878265664
640,3,0.01733090477924856,0.026561521465490914,0.03994215591421006,0.034378992117095296,0.05368336888962483,19.715625000000003,3.3087131459898527,0.25519164943972195,10.755029296872635,30.612413194444446,4.564787917953798,-13.616987515642258,0.7384472882044226,-7.27065046519435,-14.896489075640218,7.625838610445868,2.252123807191674
641,3,0.04226987561955339,0.040195653798142696,0.061868694876573226,0.05236951278795984,0.0785288282706156,34.784375000000004,3.0768573635315066,0.4034568363937543,28.729833984372817,62.14366319444445,4.3050622581725655,-13.563443111638838,1.8078112904738282,-7.386454511332644,-13.33967159711736,5.953217085784715,1.5516890312896554
642,3,0.0229841694425585,0.027266050227907478,0.02487024287634927,0.022455992855216187,0.023642417437806908,5.6625000000000005,3.2241934863798027,0.39561024825730706,5.7333984375027285,5.226996527777778,3.8742669567970367,-10.741399770427536,1.0672425019022778,-9.064138298365108,-14.791204275793078,5.727065977427969,2.3841552225332157
643,3,0.03652446371029201,0.04404158749794324,0.07372217719649118,0.04934786479170965,0.08255711982503298,28.071875,3.460339091737341,0.19108526332869927,28.931787109371726,26.413628472222218,4.527219243355152,-13.528895768663643,1.2241351519055128,-7.487791039872789,-12.283994183502045,4.796203143629256,1.5375652929876076
644,3,0.027204679061402767,0.03646582143989081,0.03716389512016187,0.03842157246027206,0.047836953208882725,15.193750000000001,3.404020883316846,0.22309110734451482,15.269531249998181,15.15625,4.475636288372638,-15.940617709669247,0.6000000912234089,-6.816889365056383,-11.176480993764173,4.35959162870779,1.7582811775772487
645,3,0.06200768914998835,0.10018103326967953,0.14573301095607877,0.13730454785229662,0.20426156856375294,95.8625,3.47983385619059,0.16420838391931966,139.78482421875378,102.95486111111111,4.737986046540046,-14.625297242315023,0.6346494881256836,-5.591921894419457,-9.405992382560711,3.8140704881412546,2.4050176588514782
646,3,0.014680545078572688,0.013878273929054663,0.017259982330326537,0.010576652861306737,0.00945315648417054,5.1,2.8403350773216216,0.37008575883575884,2.4102734374919237,4.914930555555555,3.615295952943725,-12.425366437897683,2.017884578800534,0.5206669852804566,-6.76180039159803,7.282467376878486,0.6918748402067273
647,3,0.006433722798770541,0.009391874395620585,0.018369869668632903,0.005595938531319255,0.012737478101705915,2.4625,2.904059155902198,0.5077205882352941,1.924687499992615,3.6901041666666665,3.6969705522074827,-11.98961852321262,1.0048436025843615,-7.34052010111904,-12.143491460816406,4.802971359697366,1.5476796848761403
648,3,0.035562661115250416,0.040720307732653095,0.05350694507108071,0.041504460053951434,0.06517500576933682,17.3,3.0404801600956306,0.3364886061401041,21.696386718750546,20.055989583333332,4.3138097819361505,-15.968800885173875,0.9138176978583206,-7.909975412261659,-11.090075563488512,3.1801001512268527,1.9468976515003396
649,3,0.00684492691008074,0.008231873933445632,0.014014079799028715,0.006279140061258585,0.0060153504632027305,2.671875,2.8586409318569768,0.4720772058823529,1.7947558593714348,7.139322916666666,3.375932934182601,-13.338982209081363,0.9834173397488765,-1.1512017733771813,-11.209944074724717,10.058742301347536,1.537347958560837
650,3,0.006721234874192797,0.011501652528136482,0.05289371466594619,0.01397034400668889,0.05859884464508357,11.19375,2.650637148424381,0.46876681757758804,8.429277343748254,16.03342013888889,3.822130554986401,-16.44164301402519,0.8163126147654743,-10.17250109615749,-12.034669096585091,1.8621680004276016,1.8681283827015072
651,3,0.01137319504235939,0.012005916719519888,0.013710540754033001,0.005707663865839594,0.007379278117121485,1.93125,2.641416809483393,0.544375,1.4797656249984357,2.6232638888888893,3.3074104027834363,-14.967676497791825,2.8203264753841957,-3.2941656281422382,-5.817234054109377,2.523068425967139,3.7366804576694768
652,3,0.018408402526961867,0.03543028111587849,0.04930333309928909,0.05064445234625201,0.05850801738252479,15.040625,3.1862234794739694,0.3038968859012903,13.183583984374309,18.983072916666668,4.375085711523698,-15.197469560554925,1.6210391688219015,-7.818736236790258,-15.720243405030175,7.901507168239917,2.913204944525288
653,3,0.021350073973733036,0.022458704181922265,0.02075321104688803,0.01278355346538249,0.012586380499026545,7.915624999999999,3.1639893486121786,0.3343737235538706,5.3454589843759095,7.023437499999999,3.85177116825862,-13.646624703104653,0.5093677149906095,-3.6359466371430074,-9.32825364854466,5.6923070114016525,1.660906678165612
654,3,0.020844739968636956,0.03354553363651909,0.037955612703158545,0.03167059695014449,0.030380880095390674,22.75,3.317377485746852,0.23679236213326604,17.720996093750728,11.83203125,4.113117183419691,-11.775150680139452,0.8520122849036476,-8.731869356646186,-14.927296204189034,6.195426847542848,2.71929915748927
655,3,0.012795108066361522,0.04388656194847119,0.10767840476214202,0.04955663985972259,0.15055580225964707,62.221875000000004,3.3606991845318492,0.18445486958507307,42.40331054687522,146.50477430555551,4.6958057504252775,-14.402004246077762,0.6582177046071501,-5.913879163978393,-12.233553335371198,6.319674171392805,2.2617462107155824
656,3,0.012796183483849203,0.02188454132451029,0.04736477905384192,0.023981412998335776,0.055423090018668686,8.090625,3.0632028784681,0.33241013666381314,4.144052734372963,17.99826388888889,4.294555442199722,-8.525200752937414,1.1199664021895326,-1.2500505519147111,-7.535977152873116,6.285926600958405,2.3282535002610305
657,3,0.00844336164014546,0.01421613551127697,0.027736746055243643,0.010360049673095903,0.02799199504616173,6.34375,2.9069517720619227,0.38695036382536385,5.247324218748872,16.970486111111114,3.7940145594739114,-24.30270300505024,2.4161526262737354,-5.712151896988232,-16.416111698230978,10.703959801242746,3.8464384496270942
658,3,0.019489188560313994,0.04078550460838455,0.05720681499995164,0.039203696555723325,0.06671974935164145,31.2875,3.2680461196547848,0.266287038546406,26.04296875,31.803819444444443,4.526881431516925,-15.045791739037625,0.5512189306549574,-10.657895389952444,-16.03390273903679,5.376007349084347,1.2685292042023553
659,3,0.02377411418853496,0.03342649214288786,0.05494116851503779,0.05500074900384234,0.079355592596909,9.621875,3.3151690538282947,0.2835552846398435,14.71709960937278,26.042968750000004,4.555904164318128,-11.195188367737556,1.1360882850904042,-8.070429801399385,-12.301717911402662,4.231288110003277,2.337251770080273
660,3,0.009754837704930646,0.012153071564383932,0.015499676045839525,0.019258539999466993,0.02076634932826135,3.1656250000000004,2.902827899004998,0.45644654977375576,2.0847558593750364,4.066840277777778,3.5865372049576987,-10.500032154515345,0.9146078156809742,-5.664804330097837,-11.408900791980031,5.744096461882194,2.2482341899368343
661,3,0.013104233372995051,0.019597055583341523,0.036187241276334874,0.016959115123038614,0.03923755265877043,5.665625,2.7867941403275567,0.4390138116057234,5.7751464843759095,24.40277777777778,4.102288588693812,-13.528447080530759,2.0826569039574356,-9.171296957118756,-14.740714560066749,5.569417602947993,2.0197197579395487
662,3,0.022446481804814726,0.01589709810218364,0.016884435019760866,0.010726405132886136,0.014576804191748307,4.778125,2.6707224766322266,0.4733639705882353,2.1534667968726353,4.001302083333333,3.4183381905094494,-19.386401720269888,1.8975541036696386,-4.216606407496442,-12.751649027983206,8.535042620486763,1.733785852173421
