system:index,cls,date,sensor,value,.geo
1_1_20230813T022551_20230813T023121_T51QUG,Conifer,2023-08-13,S2_NDMI,0.3163795460760186,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230912T022541_20230912T023103_T51QUG,Conifer,2023-09-12,S2_NDMI,0.3226256983240224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230917T022539_20230917T023032_T51QUG,Conifer,2023-09-17,S2_NDMI,0.052917232021709636,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20230922T022531_20230922T023802_T51QUG,Conifer,2023-09-22,S2_NDMI,0.3173298257152252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231002T022531_20231002T023802_T51QUG,Conifer,2023-10-02,S2_NDMI,0.30476542297746584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231012T022621_20231012T023853_T51QUG,Conifer,2023-10-12,S2_NDMI,0.3117076808351977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231121T023011_20231121T023934_T51QUG,Conifer,2023-11-21,S2_NDMI,0.33053691275167785,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231126T023029_20231126T023716_T51QUG,Conifer,2023-11-26,S2_NDMI,0.3524046434494195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231211T023101_20231211T023104_T51QUG,Conifer,2023-12-11,S2_NDMI,0.31312256388046783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231216T023119_20231216T023115_T51QUG,Conifer,2023-12-16,S2_NDMI,0.3055555555555556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20231226T023119_20231226T023119_T51QUG,Conifer,2023-12-26,S2_NDMI,0.29986307622090363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240105T023109_20240105T023106_T51QUG,Conifer,2024-01-05,S2_NDMI,0.30702118820108015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240110T023051_20240110T023051_T51QUG,Conifer,2024-01-10,S2_NDMI,0.3033707865168539,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240115T023039_20240115T023731_T51QUG,Conifer,2024-01-15,S2_NDMI,0.30522902310498584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240120T023021_20240120T023015_T51QUG,Conifer,2024-01-20,S2_NDMI,0.2993421052631579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240130T022931_20240130T022934_T51QUG,Conifer,2024-01-30,S2_NDMI,0.28523769808173477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240204T022909_20240204T022911_T51QUG,Conifer,2024-02-04,S2_NDMI,0.28593996840442343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240214T022819_20240214T024040_T51QUG,Conifer,2024-02-14,S2_NDMI,0.28967642526964554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240224T022709_20240224T023932_T51QUG,Conifer,2024-02-24,S2_NDMI,0.2772494513533285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240229T022631_20240229T023858_T51QUG,Conifer,2024-02-29,S2_NDMI,0.29558874609239316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240305T022549_20240305T023818_T51QUG,Conifer,2024-03-05,S2_NDMI,0.3087802003535651,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240320T022531_20240320T023758_T51QUG,Conifer,2024-03-20,S2_NDMI,0.13766871165644176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240325T022529_20240325T023758_T51QUG,Conifer,2024-03-25,S2_NDMI,0.26522462562396004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240404T022529_20240404T023755_T51QUG,Conifer,2024-04-04,S2_NDMI,0.26533127889060093,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240414T022529_20240414T023758_T51QUG,Conifer,2024-04-14,S2_NDMI,0.24386549530445323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240628T022551_20240628T024042_T51QUG,Conifer,2024-06-28,S2_NDMI,0.1543108182317408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240703T022539_20240703T023801_T51QUG,Conifer,2024-07-03,S2_NDMI,0.25104602510460255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240713T022529_20240713T023759_T51QUG,Conifer,2024-07-13,S2_NDMI,0.25679583574320414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240718T022551_20240718T023811_T51QUG,Conifer,2024-07-18,S2_NDMI,0.2508422664624808,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240822T022529_20240822T023724_T51QUG,Conifer,2024-08-22,S2_NDMI,0.32106824925816024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240827T022531_20240827T023722_T51QUG,Conifer,2024-08-27,S2_NDMI,0.3191489361702128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240901T022539_20240901T023727_T51QUG,Conifer,2024-09-01,S2_NDMI,0.34853062345509483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20240926T022531_20240926T023759_T51QUG,Conifer,2024-09-26,S2_NDMI,0.3518628030751035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241006T022551_20241006T023816_T51QUG,Conifer,2024-10-06,S2_NDMI,0.36242774566473995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241016T022701_20241016T022909_T51QUG,Conifer,2024-10-16,S2_NDMI,0.3320079522862823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241021T022639_20241021T023904_T51QUG,Conifer,2024-10-21,S2_NDMI,0.3686440677966102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241105T022901_20241105T022856_T51QUG,Conifer,2024-11-05,S2_NDMI,0.3698630136986301,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241110T022829_20241110T024052_T51QUG,Conifer,2024-11-10,S2_NDMI,0.36343930635838156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241130T022949_20241130T022952_T51QUG,Conifer,2024-11-30,S2_NDMI,0.34642032332563505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241205T023101_20241205T023059_T51QUG,Conifer,2024-12-05,S2_NDMI,0.38472834067547723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241210T023019_20241210T023016_T51QUG,Conifer,2024-12-10,S2_NDMI,0.38859315589353616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241215T023121_20241215T023116_T51QUG,Conifer,2024-12-15,S2_NDMI,0.3768172888015717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241220T023029_20241220T023932_T51QUG,Conifer,2024-12-20,S2_NDMI,0.36247174076865113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241225T023121_20241225T024044_T51QUG,Conifer,2024-12-25,S2_NDMI,0.2906530089628681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_20241230T023019_20241230T023021_T51QUG,Conifer,2024-12-30,S2_NDMI,0.366852886405959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230105T023111_20230105T023756_T50QRM,Bamboo,2023-01-05,S2_NDMI,0.3136123136123137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230105T023111_20230105T023756_T51QTG,Bamboo,2023-01-05,S2_NDMI,0.2968787805468183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230115T023041_20230115T023728_T50QRM,Bamboo,2023-01-15,S2_NDMI,0.2648599407879754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230115T023041_20230115T023728_T51QTG,Bamboo,2023-01-15,S2_NDMI,0.24035046175704483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230130T022939_20230130T023625_T50QRM,Bamboo,2023-01-30,S2_NDMI,0.2487033835514942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230130T022939_20230130T023625_T51QTG,Bamboo,2023-01-30,S2_NDMI,0.27281460134486074,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230204T022911_20230204T023600_T50QRM,Bamboo,2023-02-04,S2_NDMI,0.23705463182897865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230204T022911_20230204T023600_T51QTG,Bamboo,2023-02-04,S2_NDMI,0.19970774476376035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230209T022839_20230209T023531_T50QRM,Bamboo,2023-02-09,S2_NDMI,0.22932240173619486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230209T022839_20230209T023531_T51QTG,Bamboo,2023-02-09,S2_NDMI,0.22442972774098605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230224T022701_20230224T023934_T50QRM,Bamboo,2023-02-24,S2_NDMI,0.212636695018226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230224T022701_20230224T023934_T51QTG,Bamboo,2023-02-24,S2_NDMI,0.1884968583856936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230301T022629_20230301T023903_T50QRM,Bamboo,2023-03-01,S2_NDMI,0.16741182314952804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230301T022629_20230301T023903_T51QTG,Bamboo,2023-03-01,S2_NDMI,0.22279792746113988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230306T022551_20230306T023822_T50QRM,Bamboo,2023-03-06,S2_NDMI,0.19563152896486236,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230306T022551_20230306T023822_T51QTG,Bamboo,2023-03-06,S2_NDMI,0.1909641360037261,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230311T022539_20230311T023347_T50QRM,Bamboo,2023-03-11,S2_NDMI,0.19363057324840763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230311T022539_20230311T023347_T51QTG,Bamboo,2023-03-11,S2_NDMI,0.17052270779777207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230321T022529_20230321T023806_T50QRM,Bamboo,2023-03-21,S2_NDMI,0.09405255878284924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230321T022529_20230321T023806_T51QTG,Bamboo,2023-03-21,S2_NDMI,0.10094274545872613,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230410T022529_20230410T023805_T50QRM,Bamboo,2023-04-10,S2_NDMI,0.10603964960811438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230410T022529_20230410T023805_T51QTG,Bamboo,2023-04-10,S2_NDMI,0.0914826498422713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230505T022531_20230505T023758_T50QRM,Bamboo,2023-05-05,S2_NDMI,0.30765115034777957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230505T022531_20230505T023758_T51QTG,Bamboo,2023-05-05,S2_NDMI,0.3112280701754386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230520T022539_20230520T023805_T50QRM,Bamboo,2023-05-20,S2_NDMI,0.31784759358288767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230520T022539_20230520T023805_T51QTG,Bamboo,2023-05-20,S2_NDMI,0.3150220413699559,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230525T022531_20230525T023627_T50QRM,Bamboo,2023-05-25,S2_NDMI,0.26684137505780786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230525T022531_20230525T023627_T51QTG,Bamboo,2023-05-25,S2_NDMI,0.2549079754601227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230530T022539_20230530T023804_T50QRM,Bamboo,2023-05-30,S2_NDMI,0.27147766323024053,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230530T022539_20230530T023804_T51QTG,Bamboo,2023-05-30,S2_NDMI,0.26270235614681836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230619T022539_20230619T023805_T50QRM,Bamboo,2023-06-19,S2_NDMI,0.33110243539691386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230619T022539_20230619T023805_T51QTG,Bamboo,2023-06-19,S2_NDMI,0.3252784595053804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230624T022531_20230624T023804_T50QRM,Bamboo,2023-06-24,S2_NDMI,0.326433661350526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230624T022531_20230624T023804_T51QTG,Bamboo,2023-06-24,S2_NDMI,0.31847348868625464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230629T022539_20230629T023805_T50QRM,Bamboo,2023-06-29,S2_NDMI,0.34272863568215883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230629T022539_20230629T023805_T51QTG,Bamboo,2023-06-29,S2_NDMI,0.33423545331529086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230704T022541_20230704T023805_T50QRM,Bamboo,2023-07-04,S2_NDMI,0.32515337423312884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230704T022541_20230704T023805_T51QTG,Bamboo,2023-07-04,S2_NDMI,0.322311172989906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230709T022539_20230709T023805_T50QRM,Bamboo,2023-07-09,S2_NDMI,0.3671119299861815,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230709T022539_20230709T023805_T51QTG,Bamboo,2023-07-09,S2_NDMI,0.3712990936555891,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230719T022539_20230719T023806_T50QRM,Bamboo,2023-07-19,S2_NDMI,0.3049370764762826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230719T022539_20230719T023806_T51QTG,Bamboo,2023-07-19,S2_NDMI,0.2984927916120576,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230828T022539_20230828T023034_T50QRM,Bamboo,2023-08-28,S2_NDMI,0.386352637522181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230828T022539_20230828T023034_T51QTG,Bamboo,2023-08-28,S2_NDMI,0.3816631130063966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230922T022531_20230922T023802_T50QRM,Bamboo,2023-09-22,S2_NDMI,0.3565773959912414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20230922T022531_20230922T023802_T51QTG,Bamboo,2023-09-22,S2_NDMI,0.3488767869298843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231002T022531_20231002T023802_T50QRM,Bamboo,2023-10-02,S2_NDMI,0.37252267383271753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231002T022531_20231002T023802_T51QTG,Bamboo,2023-10-02,S2_NDMI,0.3689039932030586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231022T022731_20231022T024000_T50QRM,Bamboo,2023-10-22,S2_NDMI,0.3711624698171784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231022T022731_20231022T024000_T51QTG,Bamboo,2023-10-22,S2_NDMI,0.3620199146514936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231101T022831_20231101T024100_T50QRM,Bamboo,2023-11-01,S2_NDMI,0.3842845973416732,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231101T022831_20231101T024100_T51QTG,Bamboo,2023-11-01,S2_NDMI,0.38056680161943324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231106T022909_20231106T023554_T50QRM,Bamboo,2023-11-06,S2_NDMI,0.3820067823658488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231106T022909_20231106T023554_T51QTG,Bamboo,2023-11-06,S2_NDMI,0.37101877241088377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231111T022931_20231111T023851_T50QRM,Bamboo,2023-11-11,S2_NDMI,0.3872901678657075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231111T022931_20231111T023851_T51QTG,Bamboo,2023-11-11,S2_NDMI,0.36822273393343097,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231121T023011_20231121T023934_T50QRM,Bamboo,2023-11-21,S2_NDMI,0.4101275608813297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231121T023011_20231121T023934_T51QTG,Bamboo,2023-11-21,S2_NDMI,0.3894609327680194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231126T023029_20231126T023716_T50QRM,Bamboo,2023-11-26,S2_NDMI,0.3908788412605207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231126T023029_20231126T023716_T51QTG,Bamboo,2023-11-26,S2_NDMI,0.3697841726618705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231211T023101_20231211T023104_T50QRM,Bamboo,2023-12-11,S2_NDMI,0.3581998783701602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231211T023101_20231211T023104_T51QTG,Bamboo,2023-12-11,S2_NDMI,0.3239683933274802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231216T023119_20231216T023115_T50QRM,Bamboo,2023-12-16,S2_NDMI,0.3970173317210802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231216T023119_20231216T023115_T51QTG,Bamboo,2023-12-16,S2_NDMI,0.35559410234171723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231226T023119_20231226T023119_T50QRM,Bamboo,2023-12-26,S2_NDMI,0.08502415458937193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20231226T023119_20231226T023119_T51QTG,Bamboo,2023-12-26,S2_NDMI,0.09400244798041621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240105T023109_20240105T023106_T50QRM,Bamboo,2024-01-05,S2_NDMI,0.40960334029227563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240105T023109_20240105T023106_T51QTG,Bamboo,2024-01-05,S2_NDMI,0.3852225389169042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240110T023051_20240110T023051_T50QRM,Bamboo,2024-01-10,S2_NDMI,0.23275121671915255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240110T023051_20240110T023051_T51QTG,Bamboo,2024-01-10,S2_NDMI,0.21456052086416094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240115T023039_20240115T023731_T50QRM,Bamboo,2024-01-15,S2_NDMI,0.4212614042046807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240115T023039_20240115T023731_T51QTG,Bamboo,2024-01-15,S2_NDMI,0.38408602150537635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240120T023021_20240120T023015_T50QRM,Bamboo,2024-01-20,S2_NDMI,0.26634877384196187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240120T023021_20240120T023015_T51QTG,Bamboo,2024-01-20,S2_NDMI,0.219320703191671,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240214T022819_20240214T024040_T50QRM,Bamboo,2024-02-14,S2_NDMI,0.3863348797975538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240214T022819_20240214T024040_T51QTG,Bamboo,2024-02-14,S2_NDMI,0.3455367231638418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240224T022709_20240224T023932_T50QRM,Bamboo,2024-02-24,S2_NDMI,0.34730538922155685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240224T022709_20240224T023932_T51QTG,Bamboo,2024-02-24,S2_NDMI,0.31046613896218117,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240315T022529_20240315T023755_T50QRM,Bamboo,2024-03-15,S2_NDMI,0.21778584392014524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240315T022529_20240315T023755_T51QTG,Bamboo,2024-03-15,S2_NDMI,0.20446584938704032,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240325T022529_20240325T023758_T50QRM,Bamboo,2024-03-25,S2_NDMI,0.18714488636363638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240325T022529_20240325T023758_T51QTG,Bamboo,2024-03-25,S2_NDMI,0.17950555356503042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240404T022529_20240404T023755_T50QRM,Bamboo,2024-04-04,S2_NDMI,0.2758121249741362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240404T022529_20240404T023755_T51QTG,Bamboo,2024-04-04,S2_NDMI,0.2553507098961645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240429T022531_20240429T024028_T50QRM,Bamboo,2024-04-29,S2_NDMI,0.39758403361344535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240429T022531_20240429T024028_T51QTG,Bamboo,2024-04-29,S2_NDMI,0.38990450204638466,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240623T022539_20240623T023800_T50QRM,Bamboo,2024-06-23,S2_NDMI,0.35194210604046666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240623T022539_20240623T023800_T51QTG,Bamboo,2024-06-23,S2_NDMI,0.35520599250936324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240628T022551_20240628T024042_T50QRM,Bamboo,2024-06-28,S2_NDMI,0.34848238922252883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240628T022551_20240628T024042_T51QTG,Bamboo,2024-06-28,S2_NDMI,0.35094339622641507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240703T022539_20240703T023801_T50QRM,Bamboo,2024-07-03,S2_NDMI,0.3574510454696315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240703T022539_20240703T023801_T51QTG,Bamboo,2024-07-03,S2_NDMI,0.3649891322521317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240708T022551_20240708T023814_T50QRM,Bamboo,2024-07-08,S2_NDMI,0.3821904452388691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240708T022551_20240708T023814_T51QTG,Bamboo,2024-07-08,S2_NDMI,0.3724975385625205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240718T022551_20240718T023811_T50QRM,Bamboo,2024-07-18,S2_NDMI,0.4147630147630148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240718T022551_20240718T023811_T51QTG,Bamboo,2024-07-18,S2_NDMI,0.3973042362002568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240822T022529_20240822T023724_T50QRM,Bamboo,2024-08-22,S2_NDMI,0.37575962187711,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240822T022529_20240822T023724_T51QTG,Bamboo,2024-08-22,S2_NDMI,0.3801568360040914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240827T022531_20240827T023722_T50QRM,Bamboo,2024-08-27,S2_NDMI,0.4613418530351437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240827T022531_20240827T023722_T51QTG,Bamboo,2024-08-27,S2_NDMI,0.44685990338164255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240901T022539_20240901T023727_T50QRM,Bamboo,2024-09-01,S2_NDMI,0.36964111157659546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240901T022539_20240901T023727_T51QTG,Bamboo,2024-09-01,S2_NDMI,0.3611307420494699,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240906T022531_20240906T023728_T50QRM,Bamboo,2024-09-06,S2_NDMI,0.374758644900825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240906T022531_20240906T023728_T51QTG,Bamboo,2024-09-06,S2_NDMI,0.37491090520313614,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240926T022531_20240926T023759_T50QRM,Bamboo,2024-09-26,S2_NDMI,0.39749390880612606,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20240926T022531_20240926T023759_T51QTG,Bamboo,2024-09-26,S2_NDMI,0.36584461338772484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20241110T022829_20241110T024052_T50QRM,Bamboo,2024-11-10,S2_NDMI,0.36436849341976035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20241110T022829_20241110T024052_T51QTG,Bamboo,2024-11-10,S2_NDMI,0.3376261000214638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20241130T022949_20241130T022952_T50QRM,Bamboo,2024-11-30,S2_NDMI,0.42059672762271416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20241130T022949_20241130T022952_T51QTG,Bamboo,2024-11-30,S2_NDMI,0.38167006109979634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20241205T023101_20241205T023059_T50QRM,Bamboo,2024-12-05,S2_NDMI,0.3536257833482543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_20241205T023101_20241205T023059_T51QTG,Bamboo,2024-12-05,S2_NDMI,0.3393116820164808,"{""type"":""MultiPoint"",""coordinates"":[]}"
